,Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
7768,TANGKAP LAUT,KALIMANTAN TIMUR,PEDANG,2020,68.13,1314838
7769,TANGKAP LAUT,KALIMANTAN TIMUR,PENYU,2011,0.0,0
7770,TANGKAP LAUT,KALIMANTAN TIMUR,PENYU,2012,0.0,0
7771,TANGKAP LAUT,KALIMANTAN TIMUR,PENYU,2013,0.0,0
7772,TANGKAP LAUT,KALIMANTAN TIMUR,PENYU,2014,0.0,0
7773,TANGKAP LAUT,KALIMANTAN TIMUR,PENYU,2015,0.0,0
7774,TANGKAP LAUT,KALIMANTAN TIMUR,PENYU,2016,0.0,0
7775,TANGKAP LAUT,KALIMANTAN TIMUR,PEPEREK,2020,5197.61,52139422
7776,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2011,512.0,14498200
7777,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2012,571.0,18365120
7778,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2013,845.0,30041300
7779,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2014,645.0,23285650
7780,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2015,408.0,8158213
7781,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2016,407.0,8158213
7782,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2017,558.92,11150976
7783,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2018,369.71,8960395
7784,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2019,417.67,15001229
7785,TANGKAP LAUT,KALIMANTAN TIMUR,RAJUNGAN,2020,698.15,30024170
7786,TANGKAP LAUT,KALIMANTAN TIMUR,RUMPUT LAUT,2011,0.0,0
7787,TANGKAP LAUT,KALIMANTAN TIMUR,RUMPUT LAUT,2012,0.0,0
7788,TANGKAP LAUT,KALIMANTAN TIMUR,RUMPUT LAUT,2013,0.0,0
7789,TANGKAP LAUT,KALIMANTAN TIMUR,RUMPUT LAUT,2014,0.0,0
7790,TANGKAP LAUT,KALIMANTAN TIMUR,RUMPUT LAUT,2015,0.0,0
7791,TANGKAP LAUT,KALIMANTAN TIMUR,RUMPUT LAUT,2016,0.0,0
7792,TANGKAP LAUT,KALIMANTAN TIMUR,SARDEN,2020,1103.23,11032250
7793,TANGKAP LAUT,KALIMANTAN TIMUR,SEBELAH,2020,130.3,2589417
7794,TANGKAP LAUT,KALIMANTAN TIMUR,SELAR,2020,5739.73,71271498
7795,TANGKAP LAUT,KALIMANTAN TIMUR,SEMBILANG,2020,2.5,24950
7796,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2011,163.0,1150500
7797,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2012,153.0,1148250
7798,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2013,154.0,1156500
7799,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2014,151.0,1130250
7800,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2015,0.0,0
7801,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2016,0.0,0
7802,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2018,82.79,2098851
7803,TANGKAP LAUT,KALIMANTAN TIMUR,SETUHUK,2019,56.88,1137520
7804,TANGKAP LAUT,KALIMANTAN TIMUR,SIPUT,2020,74.21,1113150
7805,TANGKAP LAUT,KALIMANTAN TIMUR,SOTONG,2020,352.19,15798290
7806,TANGKAP LAUT,KALIMANTAN TIMUR,SUNGLIR,2020,478.01,6829860
7807,TANGKAP LAUT,KALIMANTAN TIMUR,SWANGGI,2020,361.41,3614090
7808,TANGKAP LAUT,KALIMANTAN TIMUR,TALANG-TALANG,2020,541.84,7059848
7809,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2011,2345.0,56859040
7810,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2012,2347.0,77930900
7811,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2013,2475.0,77207750
7812,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2014,2638.0,88068140
7813,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2015,1285.0,40128770
7814,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2016,1285.0,40128770
7815,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2017,274.7,7217070
7816,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2018,3058.46,109225171
7817,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2019,3580.18,189938264
7818,TANGKAP LAUT,KALIMANTAN TIMUR,TENGGIRI,2020,3534.89,152342263
7819,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2011,6973.0,73169200
7820,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2012,7413.0,49892030
7821,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2013,7962.0,93277340
7822,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2014,7848.0,83948000
7823,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2015,3118.0,28495563
7824,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2016,3118.0,28495563
7825,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2017,169.02,2198602
7826,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2018,5329.62,61031739
7827,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2019,8348.04,125930917
7828,TANGKAP LAUT,KALIMANTAN TIMUR,TERI,2020,8443.75,140129190
7829,TANGKAP LAUT,KALIMANTAN TIMUR,TERIPANG,2020,353.14,65940735
7830,TANGKAP LAUT,KALIMANTAN TIMUR,TERUBUK,2020,2481.2,27075870
7831,TANGKAP LAUT,KALIMANTAN TIMUR,TIRAM,2020,106.97,2948394
7832,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2011,5511.0,73460312
7833,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2012,5174.0,82380980
7834,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2013,5986.0,104425880
7835,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2014,6749.0,123803970
7836,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2015,5839.0,148894330
7837,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2016,5840.0,148894330
7838,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2017,1920.87,29479929
7839,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2018,13133.49,197164876
7840,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2019,10138.51,247054488
7841,TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2020,6155.56,174669500
7842,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2011,182.0,6622500
7843,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2012,285.0,13588000
7844,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2013,367.0,13204250
7845,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2014,353.0,12576250
7846,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2015,890.0,17739569
7847,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2016,890.0,17739569
7848,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2017,3967.47,112051604
7849,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2018,794.67,67546915
7850,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2019,1076.71,33855651
7851,TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2020,2534.14,92510130
7852,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2011,23403.0,657336190
7853,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2012,20598.0,559851790
7854,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2013,20853.0,583885460
7855,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2014,21207.0,601696360
7856,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2015,7548.0,183605841
7857,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2016,7548.0,183605841
7858,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2017,10279.08,645369918
7859,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2018,13887.63,468416774
7860,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2019,29205.98,1548176453
7861,TANGKAP LAUT,KALIMANTAN TIMUR,UDANG,2020,25921.3,1288617435
7862,TANGKAP LAUT,KALIMANTAN UTARA,ALU-ALU,2020,228.51,5458216
7863,TANGKAP LAUT,KALIMANTAN UTARA,AYAM-AYAM,2020,2.72,88688
7864,TANGKAP LAUT,KALIMANTAN UTARA,BANDENG,2020,346.54,3592575
7865,TANGKAP LAUT,KALIMANTAN UTARA,BARONANG,2020,15.02,426202
7866,TANGKAP LAUT,KALIMANTAN UTARA,BAWAL,2015,447.0,19022281
7867,TANGKAP LAUT,KALIMANTAN UTARA,BAWAL,2016,504.0,13742765
7868,TANGKAP LAUT,KALIMANTAN UTARA,BAWAL,2017,2728.83,419819887
7869,TANGKAP LAUT,KALIMANTAN UTARA,BAWAL,2018,3431.16,273558536
7870,TANGKAP LAUT,KALIMANTAN UTARA,BAWAL,2019,561.23,55229902
7871,TANGKAP LAUT,KALIMANTAN UTARA,BAWAL,2020,768.65,86263907
7872,TANGKAP LAUT,KALIMANTAN UTARA,BELANAK,2020,723.0,20217850
7873,TANGKAP LAUT,KALIMANTAN UTARA,BELOSO,2020,943.02,9430200
7874,TANGKAP LAUT,KALIMANTAN UTARA,BIJI NANGKA,2020,76.03,1520540
7875,TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2015,11.0,250025
7876,TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2016,7.0,191625
7877,TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2017,109.13,2024032
7878,TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2018,371.99,18886373
7879,TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2019,321.13,9112520
7880,TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2020,153.3,4366869
7881,TANGKAP LAUT,KALIMANTAN UTARA,CUCUT,2015,64.0,672768
7882,TANGKAP LAUT,KALIMANTAN UTARA,CUCUT,2016,68.0,605220
7883,TANGKAP LAUT,KALIMANTAN UTARA,CUCUT,2017,25.78,309353
7884,TANGKAP LAUT,KALIMANTAN UTARA,CUCUT,2018,27.28,1909423
7885,TANGKAP LAUT,KALIMANTAN UTARA,CUCUT,2019,23.81,100091
7886,TANGKAP LAUT,KALIMANTAN UTARA,CUMI-CUMI,2015,126.0,2620290
7887,TANGKAP LAUT,KALIMANTAN UTARA,CUMI-CUMI,2016,137.0,2381850
7888,TANGKAP LAUT,KALIMANTAN UTARA,CUMI-CUMI,2018,69.93,2432785
7889,TANGKAP LAUT,KALIMANTAN UTARA,CUMI-CUMI,2019,482.32,19231435
7890,TANGKAP LAUT,KALIMANTAN UTARA,CUMI-CUMI,2020,900.03,44035660
7891,TANGKAP LAUT,KALIMANTAN UTARA,EKOR KUNING,2020,83.31,2818298
7892,TANGKAP LAUT,KALIMANTAN UTARA,GABUS,2015,0.0,0
7893,TANGKAP LAUT,KALIMANTAN UTARA,GABUS,2016,0.0,0
7894,TANGKAP LAUT,KALIMANTAN UTARA,GEROT-GEROT,2020,197.12,4236805
7895,TANGKAP LAUT,KALIMANTAN UTARA,GOLOK-GOLOK,2020,0.01,160
7896,TANGKAP LAUT,KALIMANTAN UTARA,GULAMAH,2020,681.1,10616920
7897,TANGKAP LAUT,KALIMANTAN UTARA,GURITA,2015,0.0,0
7898,TANGKAP LAUT,KALIMANTAN UTARA,GURITA,2016,0.0,0
7899,TANGKAP LAUT,KALIMANTAN UTARA,GURITA,2018,4.83,57921
7900,TANGKAP LAUT,KALIMANTAN UTARA,GURITA,2019,135.59,3931265
7901,TANGKAP LAUT,KALIMANTAN UTARA,GURITA,2020,84.95,2973145
7902,TANGKAP LAUT,KALIMANTAN UTARA,HARING,2020,600.36,6003630
7903,TANGKAP LAUT,KALIMANTAN UTARA,HIU,2020,26.86,268620
7904,TANGKAP LAUT,KALIMANTAN UTARA,KACI-KACI,2020,182.42,6311755
7905,TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2015,903.0,32935361
7906,TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2016,1055.0,31815315
7907,TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2017,1501.28,52475070
7908,TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2018,5292.02,661105578
7909,TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2019,3349.61,160628997
7910,TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2020,1887.84,83631236
7911,TANGKAP LAUT,KALIMANTAN UTARA,KAPAS-KAPAS,2020,81.6,1631960
7912,TANGKAP LAUT,KALIMANTAN UTARA,KEMBUNG,2020,180.01,4328678
7913,TANGKAP LAUT,KALIMANTAN UTARA,KEPITING,2020,601.99,16326165
7914,TANGKAP LAUT,KALIMANTAN UTARA,KERANG,2020,2399.39,30459730
7915,TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2015,194.0,9391289
7916,TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2016,288.0,6926710
7917,TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2017,621.52,19561117
7918,TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2018,2085.23,140201953
7919,TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2019,1763.49,70273372
7920,TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2020,547.39,21048362
7921,TANGKAP LAUT,KALIMANTAN UTARA,KERONG-KERONG,2020,27.15,678800
7922,TANGKAP LAUT,KALIMANTAN UTARA,KURISI,2020,59.51,1473736
7923,TANGKAP LAUT,KALIMANTAN UTARA,KURO,2020,931.12,50889345
7924,TANGKAP LAUT,KALIMANTAN UTARA,KUWE,2015,354.0,14185784
7925,TANGKAP LAUT,KALIMANTAN UTARA,KUWE,2016,454.0,10344960
7926,TANGKAP LAUT,KALIMANTAN UTARA,KUWE,2017,458.36,11210194
7927,TANGKAP LAUT,KALIMANTAN UTARA,KUWE,2018,966.37,39816447
7928,TANGKAP LAUT,KALIMANTAN UTARA,KUWE,2019,1156.27,49647100
7929,TANGKAP LAUT,KALIMANTAN UTARA,KUWE,2020,416.71,19073660
7930,TANGKAP LAUT,KALIMANTAN UTARA,LAINNYA,2015,6828.0,128999303
7931,TANGKAP LAUT,KALIMANTAN UTARA,LAINNYA,2016,7199.0,98700275
7932,TANGKAP LAUT,KALIMANTAN UTARA,LAINNYA,2017,4129.76,110203848
7933,TANGKAP LAUT,KALIMANTAN UTARA,LAINNYA,2018,11507.6,278851759
7934,TANGKAP LAUT,KALIMANTAN UTARA,LAINNYA,2019,20254.1,675898395
7935,TANGKAP LAUT,KALIMANTAN UTARA,LAYANG,2015,27.0,633950
7936,TANGKAP LAUT,KALIMANTAN UTARA,LAYANG,2016,26.0,508500
7937,TANGKAP LAUT,KALIMANTAN UTARA,LAYANG,2017,14.28,247120
7938,TANGKAP LAUT,KALIMANTAN UTARA,LAYANG,2018,111.6,2668861
7939,TANGKAP LAUT,KALIMANTAN UTARA,LAYANG,2019,6.26,182600
7940,TANGKAP LAUT,KALIMANTAN UTARA,LAYANG,2020,1.07,16050
7941,TANGKAP LAUT,KALIMANTAN UTARA,LAYUR,2020,205.19,2051850
7942,TANGKAP LAUT,KALIMANTAN UTARA,LEMURU,2020,158.92,2109490
7943,TANGKAP LAUT,KALIMANTAN UTARA,LIDAH,2020,97.09,1941860
7944,TANGKAP LAUT,KALIMANTAN UTARA,LOBSTER,2015,0.0,80000
7945,TANGKAP LAUT,KALIMANTAN UTARA,LOBSTER,2016,0.0,0
7946,TANGKAP LAUT,KALIMANTAN UTARA,LOBSTER,2018,15.5,4255989
7947,TANGKAP LAUT,KALIMANTAN UTARA,LOBSTER,2019,383.24,77722160
7948,TANGKAP LAUT,KALIMANTAN UTARA,LOBSTER,2020,38.7,7866280
7949,TANGKAP LAUT,KALIMANTAN UTARA,MANFISH,2020,96.78,1639270
7950,TANGKAP LAUT,KALIMANTAN UTARA,MANYUNG,2020,1930.65,21978890
7951,TANGKAP LAUT,KALIMANTAN UTARA,PARI,2015,218.0,3173947
7952,TANGKAP LAUT,KALIMANTAN UTARA,PARI,2016,309.0,2787053
7953,TANGKAP LAUT,KALIMANTAN UTARA,PARI,2017,73.07,889100
7954,TANGKAP LAUT,KALIMANTAN UTARA,PARI,2018,141.0,2325193
7955,TANGKAP LAUT,KALIMANTAN UTARA,PARI,2019,1102.59,31317279
7956,TANGKAP LAUT,KALIMANTAN UTARA,PARI,2020,994.33,29442348
7957,TANGKAP LAUT,KALIMANTAN UTARA,PENYU,2015,0.0,0
7958,TANGKAP LAUT,KALIMANTAN UTARA,PENYU,2016,0.0,0
7959,TANGKAP LAUT,KALIMANTAN UTARA,PEPEREK,2020,5.28,52750
7960,TANGKAP LAUT,KALIMANTAN UTARA,RAJUNGAN,2015,0.0,0
7961,TANGKAP LAUT,KALIMANTAN UTARA,RAJUNGAN,2016,1.0,38500
7962,TANGKAP LAUT,KALIMANTAN UTARA,RAJUNGAN,2018,52.29,2935535
7963,TANGKAP LAUT,KALIMANTAN UTARA,RAJUNGAN,2019,29.83,1177044
7964,TANGKAP LAUT,KALIMANTAN UTARA,RAJUNGAN,2020,27.97,1090379
7965,TANGKAP LAUT,KALIMANTAN UTARA,REMANG,2020,1115.22,22241430
7966,TANGKAP LAUT,KALIMANTAN UTARA,RUMPUT LAUT,2015,0.0,0
7967,TANGKAP LAUT,KALIMANTAN UTARA,RUMPUT LAUT,2016,0.0,0
7968,TANGKAP LAUT,KALIMANTAN UTARA,SELAR,2020,242.78,5024870
7969,TANGKAP LAUT,KALIMANTAN UTARA,SEMBILANG,2020,120.88,1833219
7970,TANGKAP LAUT,KALIMANTAN UTARA,SETUHUK,2015,0.0,0
7971,TANGKAP LAUT,KALIMANTAN UTARA,SETUHUK,2016,0.0,0
7972,TANGKAP LAUT,KALIMANTAN UTARA,SOTONG,2020,3.46,121205
7973,TANGKAP LAUT,KALIMANTAN UTARA,TALANG-TALANG,2020,117.42,1215700
7974,TANGKAP LAUT,KALIMANTAN UTARA,TENGGIRI,2015,464.0,11316759
7975,TANGKAP LAUT,KALIMANTAN UTARA,TENGGIRI,2016,475.0,9923810
7976,TANGKAP LAUT,KALIMANTAN UTARA,TENGGIRI,2017,1758.19,44922214
7977,TANGKAP LAUT,KALIMANTAN UTARA,TENGGIRI,2018,1423.93,50995876
7978,TANGKAP LAUT,KALIMANTAN UTARA,TENGGIRI,2019,800.67,23684881
7979,TANGKAP LAUT,KALIMANTAN UTARA,TENGGIRI,2020,792.09,20092792
7980,TANGKAP LAUT,KALIMANTAN UTARA,TERI,2015,2201.0,66961089
7981,TANGKAP LAUT,KALIMANTAN UTARA,TERI,2016,1820.0,43428305
7982,TANGKAP LAUT,KALIMANTAN UTARA,TERI,2018,1042.96,20003690
7983,TANGKAP LAUT,KALIMANTAN UTARA,TERI,2019,779.25,8855540
7984,TANGKAP LAUT,KALIMANTAN UTARA,TERI,2020,994.33,9943270
7985,TANGKAP LAUT,KALIMANTAN UTARA,TERUBUK,2020,364.14,7669026
7986,TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2015,198.0,3285262
7987,TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2016,322.0,3770830
7988,TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2017,0.02,311
7989,TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2018,752.05,17876249
7990,TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2019,175.59,5601490
7991,TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2020,251.32,8796165
7992,TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2015,77.0,2443425
7993,TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2016,92.0,2365125
7994,TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2018,48.53,4124704
7995,TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2019,167.16,4627740
7996,TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2020,224.93,7460890
7997,TANGKAP LAUT,KALIMANTAN UTARA,UDANG,2015,3689.0,168045482
7998,TANGKAP LAUT,KALIMANTAN UTARA,UDANG,2016,3527.0,92159188
7999,TANGKAP LAUT,KALIMANTAN UTARA,UDANG,2017,1198.78,48440349
8000,TANGKAP LAUT,KALIMANTAN UTARA,UDANG,2018,4830.8,357783284
8001,TANGKAP LAUT,KALIMANTAN UTARA,UDANG,2019,3357.81,148257619
8002,TANGKAP LAUT,KALIMANTAN UTARA,UDANG,2020,4301.85,188917970
8003,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,ALU-ALU,2020,3468.7,67031077
8004,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,AYAM-AYAM,2020,2378.64,45281940
8005,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAJI-BAJI,2020,2.97,164545
8006,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BANDENG,2020,6.35,158650
8007,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BARONANG,2020,4229.51,77983921
8008,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2011,7318.0,165962326
8009,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2012,8191.0,211747853
8010,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2013,8307.0,197340188
8011,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2014,7687.0,298645840
8012,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2015,4216.0,188051430
8013,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2016,3354.0,189245317
8014,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2017,7074.13,489333524
8015,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2018,3795.36,170472685
8016,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2019,8786.12,425000736
8017,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAWAL,2020,9953.94,420914100
8018,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BAYEMAN,2020,601.15,20858460
8019,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BELANAK,2020,1947.54,56906510
8020,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BELOSO,2020,100.97,1382750
8021,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BIJI NANGKA,2020,3027.59,32998795
8022,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BILIS,2020,7292.0,109163800
8023,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BULAN,2020,135.3,1353000
8024,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,BULU AYAM,2020,708.42,7084170
8025,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2011,0.0,0
8026,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2012,0.0,0
8027,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2013,0.0,0
8028,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2014,0.0,0
8029,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2015,0.0,0
8030,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2016,0.0,0
8031,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2017,11374.46,210964388
8032,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2019,0.2,10000
8033,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2011,1685.0,15536086
8034,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2012,1677.0,16965839
8035,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2013,1751.0,15920770
8036,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2014,1325.0,13801273
8037,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2015,194.0,4702634
8038,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2016,329.0,6698365
8039,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2017,105.92,1441607
8040,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2018,4097.8,67097617
8041,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUCUT,2019,1296.13,20998969
8042,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2011,11544.0,241167082
8043,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2012,7650.0,167832479
8044,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2013,8252.0,202325331
8045,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2014,5632.0,138917273
8046,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2015,3777.0,140521270
8047,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2016,3146.0,117389524
8048,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2017,3251.51,140032188
8049,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2018,9840.09,437655607
8050,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2019,17334.65,1030826560
8051,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CUMI-CUMI,2020,14197.22,884820800
8052,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,DEMERSAL,2020,573.71,5737050
8053,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,EKOR KUNING,2020,7360.82,184698810
8054,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GABUS,2015,2.0,30000
8055,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GABUS,2016,13.0,161000
8056,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GABUS,2018,1.32,29124
8057,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GABUS,2019,4.92,82470
8058,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GEROT-GEROT,2020,172.32,2210785
8059,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GOLOK-GOLOK,2020,1925.31,43202820
8060,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GULAMAH,2020,2746.14,37545280
8061,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2011,0.0,0
8062,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2012,0.0,0
8063,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2013,1.0,21810
8064,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2014,18.0,178400
8065,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2015,0.0,0
8066,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2016,4.0,24600
